filename	sequence	start_VDD	Stop_CLRH	HRP3	Ambiguit_check	Length_between_start_and_stop	total_length_of_repeats	residues	exon_1	exon2_start	repeat_type	repeat_type_count
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type1	2
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type2	11
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type3	1
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type4	5
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type5	1
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type6	2
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type7	5
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type8	1
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type9	0
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type10	2
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type11	0
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type12	1
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type13	0
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type14	0
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type30	0
5812_bc01.fasta	>5812_bc01_-_Pf3D7_08_v3_HRP2_ann_v1_extraction_060121_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	TRUE	247	233	14	1	1	type31	0
5812_bc01.fasta	>5812_bc01_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	255	255	0	1	1	type1	4
5812_bc01.fasta	>5812_bc01_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	255	255	0	1	1	type2	13
5812_bc01.fasta	>5812_bc01_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	255	255	0	1	1	type3	1
5812_bc01.fasta	>5812_bc01_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	255	255	0	1	1	type4	0
5812_bc01.fasta	>5812_bc01_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	255	255	0	1	1	type5	1
